group,id,course,semester,grade
9,733,Interstellar Travel and Navigation,2,10.2
9,733,Interstellar Travel and Navigation,2,10.7
9,733,Interstellar Travel and Navigation,2,7.9
9,733,Interstellar Travel and Navigation,2,11.7
9,733,Neurotechnology and Mind Control,2,8
9,733,Neurotechnology and Mind Control,2,9
9,733,Neurotechnology and Mind Control,2,8
9,733,Neurotechnology and Mind Control,2,7.5
9,733,Quantum Physics and Time Manipulation,1,5.5
9,733,Quantum Physics and Time Manipulation,1,10
9,733,Quantum Physics and Time Manipulation,1,6.5
9,733,Quantum Physics and Time Manipulation,1,9.5
9,733,Quantum Physics and Time Manipulation,1,3.5
9,733,Space Law and Ethics,2,5.1
9,733,Space Law and Ethics,2,6.5
9,733,Space Law and Ethics,2,10.3
9,733,Virtual Reality and Simulated Environments,1,13
9,733,Virtual Reality and Simulated Environments,1,8
9,733,Virtual Reality and Simulated Environments,1,9
9,733,Virtual Reality and Simulated Environments,1,7.5
9,733,Virtual Reality and Simulated Environments,1,9
9,733,Virtual Reality and Simulated Environments,1,9
9,733,Virtual Reality and Simulated Environments,1,6
9,733,Xenobiology and Extraterrestrial Life,1,15
9,733,Xenobiology and Extraterrestrial Life,1,14
9,733,Xenobiology and Extraterrestrial Life,1,17
9,733,Xenobiology and Extraterrestrial Life,1,13.25
9,733,Xenobiology and Extraterrestrial Life,1,12
9,775,Artificial Intelligence and Robotics,1,14
9,775,Artificial Intelligence and Robotics,1,12.5
9,775,Artificial Intelligence and Robotics,1,13
9,775,Artificial Intelligence and Robotics,1,15
9,775,Artificial Intelligence and Robotics,1,10.5
9,775,Artificial Intelligence and Robotics,1,9.5
9,775,Astroengineering and Planetary Colonization,1,11.5
9,775,Astroengineering and Planetary Colonization,1,12.5
9,775,Astroengineering and Planetary Colonization,1,10
9,775,Cybernetics and Human Augmentation,2,12
9,775,Cybernetics and Human Augmentation,2,12
9,775,Cybernetics and Human Augmentation,2,13.5
9,775,Cybernetics and Human Augmentation,2,12.25
9,775,Cybernetics and Human Augmentation,2,9.5
9,775,Cybernetics and Human Augmentation,2,10.75
9,775,Energy Harvesting and Sustainability,2,12.5
9,775,Energy Harvesting and Sustainability,2,10
9,775,Energy Harvesting and Sustainability,2,13
9,775,Energy Harvesting and Sustainability,2,12
9,775,Energy Harvesting and Sustainability,2,12
9,775,Energy Harvesting and Sustainability,2,16
9,775,Energy Harvesting and Sustainability,2,11.5
9,775,Energy Harvesting and Sustainability,2,10.5
9,775,Energy Harvesting and Sustainability,2,16
9,775,Energy Harvesting and Sustainability,2,14.5
9,775,Interstellar Travel and Navigation,2,9.4
9,775,Interstellar Travel and Navigation,2,11.4
9,775,Interstellar Travel and Navigation,2,11.8
9,775,Interstellar Travel and Navigation,2,5.9
9,775,Interstellar Travel and Navigation,2,9.8
9,775,Interstellar Travel and Navigation,2,9
9,775,Neurotechnology and Mind Control,2,8
9,775,Neurotechnology and Mind Control,2,9
9,775,Quantum Physics and Time Manipulation,1,0
9,775,Quantum Physics and Time Manipulation,1,8
9,775,Quantum Physics and Time Manipulation,1,7
9,775,Quantum Physics and Time Manipulation,1,0
9,775,Quantum Physics and Time Manipulation,1,4
9,775,Space Law and Ethics,2,12.4
9,775,Space Law and Ethics,2,5.7
9,775,Space Law and Ethics,2,2.9
9,775,Virtual Reality and Simulated Environments,1,10
9,775,Virtual Reality and Simulated Environments,1,8.5
9,775,Virtual Reality and Simulated Environments,1,6.5
9,775,Virtual Reality and Simulated Environments,1,13
9,775,Virtual Reality and Simulated Environments,1,8.5
9,775,Virtual Reality and Simulated Environments,1,10.5
9,775,Virtual Reality and Simulated Environments,1,10
9,775,Xenobiology and Extraterrestrial Life,1,15.5
9,775,Xenobiology and Extraterrestrial Life,1,9
9,775,Xenobiology and Extraterrestrial Life,1,11.5
9,775,Xenobiology and Extraterrestrial Life,1,12.25
9,775,Xenobiology and Extraterrestrial Life,1,11.5
10,9,Artificial Intelligence and Robotics,1,2.5
10,9,Artificial Intelligence and Robotics,1,10.5
10,9,Artificial Intelligence and Robotics,1,9
10,9,Artificial Intelligence and Robotics,1,13
10,9,Artificial Intelligence and Robotics,1,16.5
10,9,Artificial Intelligence and Robotics,1,12.5
10,9,Astroengineering and Planetary Colonization,1,15.5
10,9,Astroengineering and Planetary Colonization,1,11
10,9,Astroengineering and Planetary Colonization,1,18
10,9,Cybernetics and Human Augmentation,2,12
10,9,Cybernetics and Human Augmentation,2,14.5
10,9,Cybernetics and Human Augmentation,2,14.75
10,9,Cybernetics and Human Augmentation,2,12.25
10,9,Cybernetics and Human Augmentation,2,12.75
10,9,Cybernetics and Human Augmentation,2,13.25
10,9,Energy Harvesting and Sustainability,2,13
10,9,Energy Harvesting and Sustainability,2,10
10,9,Energy Harvesting and Sustainability,2,11.5
10,9,Energy Harvesting and Sustainability,2,12
10,9,Energy Harvesting and Sustainability,2,12.5
10,9,Energy Harvesting and Sustainability,2,14
10,9,Energy Harvesting and Sustainability,2,12
10,9,Energy Harvesting and Sustainability,2,11.5
10,9,Energy Harvesting and Sustainability,2,13.5
10,9,Energy Harvesting and Sustainability,2,12
10,9,Interstellar Travel and Navigation,2,7.5
10,9,Interstellar Travel and Navigation,2,7.3
10,9,Interstellar Travel and Navigation,2,12.5
10,9,Interstellar Travel and Navigation,2,12
10,9,Interstellar Travel and Navigation,2,9.9
10,9,Interstellar Travel and Navigation,2,11.2
10,9,Interstellar Travel and Navigation,2,6.2
10,9,Neurotechnology and Mind Control,2,11.5
10,9,Neurotechnology and Mind Control,2,11
10,9,Neurotechnology and Mind Control,2,9
10,9,Neurotechnology and Mind Control,2,9
10,9,Quantum Physics and Time Manipulation,1,8.5
10,9,Quantum Physics and Time Manipulation,1,9
10,9,Quantum Physics and Time Manipulation,1,6
10,9,Quantum Physics and Time Manipulation,1,13
10,9,Quantum Physics and Time Manipulation,1,0.5
10,9,Space Law and Ethics,2,15.9
10,9,Space Law and Ethics,2,8.2
10,9,Space Law and Ethics,2,10.9
10,9,Virtual Reality and Simulated Environments,1,8.5
10,9,Virtual Reality and Simulated Environments,1,8.5
10,9,Virtual Reality and Simulated Environments,1,4.5
10,9,Virtual Reality and Simulated Environments,1,12.5
10,9,Virtual Reality and Simulated Environments,1,12
10,9,Virtual Reality and Simulated Environments,1,6
10,9,Virtual Reality and Simulated Environments,1,12.5
10,9,Xenobiology and Extraterrestrial Life,1,9.75
10,9,Xenobiology and Extraterrestrial Life,1,15.75
10,9,Xenobiology and Extraterrestrial Life,1,19
10,9,Xenobiology and Extraterrestrial Life,1,11
10,9,Xenobiology and Extraterrestrial Life,1,10.5
10,26,Artificial Intelligence and Robotics,1,5.5
10,26,Artificial Intelligence and Robotics,1,10
10,26,Artificial Intelligence and Robotics,1,10
10,26,Artificial Intelligence and Robotics,1,9
10,26,Artificial Intelligence and Robotics,1,14
10,26,Artificial Intelligence and Robotics,1,11
10,26,Astroengineering and Planetary Colonization,1,6.5
10,26,Astroengineering and Planetary Colonization,1,11.5
10,26,Astroengineering and Planetary Colonization,1,12.5
10,26,Cybernetics and Human Augmentation,2,12.25
10,26,Cybernetics and Human Augmentation,2,9.75
10,26,Cybernetics and Human Augmentation,2,11.25
10,26,Cybernetics and Human Augmentation,2,10.5
10,26,Cybernetics and Human Augmentation,2,12
10,26,Cybernetics and Human Augmentation,2,11.25
10,26,Energy Harvesting and Sustainability,2,12.5
10,26,Energy Harvesting and Sustainability,2,12
10,26,Energy Harvesting and Sustainability,2,7.5
10,26,Energy Harvesting and Sustainability,2,18
10,26,Energy Harvesting and Sustainability,2,12
10,26,Energy Harvesting and Sustainability,2,13
10,26,Energy Harvesting and Sustainability,2,11
10,26,Energy Harvesting and Sustainability,2,9.5
10,26,Energy Harvesting and Sustainability,2,10
10,26,Energy Harvesting and Sustainability,2,15.5
10,26,Interstellar Travel and Navigation,2,13.9
10,26,Interstellar Travel and Navigation,2,8.1
10,26,Interstellar Travel and Navigation,2,10.4
10,26,Interstellar Travel and Navigation,2,8.1
10,26,Interstellar Travel and Navigation,2,13.3
10,26,Interstellar Travel and Navigation,2,9.9
10,26,Interstellar Travel and Navigation,2,10.3
10,26,Neurotechnology and Mind Control,2,8.5
10,26,Neurotechnology and Mind Control,2,10
10,26,Neurotechnology and Mind Control,2,10.5
10,26,Neurotechnology and Mind Control,2,8
10,26,Quantum Physics and Time Manipulation,1,5
10,26,Quantum Physics and Time Manipulation,1,14
10,26,Quantum Physics and Time Manipulation,1,8
10,26,Quantum Physics and Time Manipulation,1,5
10,26,Quantum Physics and Time Manipulation,1,6
10,26,Quantum Physics and Time Manipulation,1,10.5
10,26,Space Law and Ethics,2,10.4
10,26,Space Law and Ethics,2,5.5
10,26,Space Law and Ethics,2,9.8
10,26,Virtual Reality and Simulated Environments,1,10.5
10,26,Virtual Reality and Simulated Environments,1,3.5
10,26,Virtual Reality and Simulated Environments,1,8.5
10,26,Virtual Reality and Simulated Environments,1,10
10,26,Virtual Reality and Simulated Environments,1,5.5
10,26,Virtual Reality and Simulated Environments,1,8
10,26,Virtual Reality and Simulated Environments,1,6
10,26,Xenobiology and Extraterrestrial Life,1,8.25
10,26,Xenobiology and Extraterrestrial Life,1,6.75
10,26,Xenobiology and Extraterrestrial Life,1,10.5
10,26,Xenobiology and Extraterrestrial Life,1,13
10,57,Artificial Intelligence and Robotics,1,3.5
10,57,Artificial Intelligence and Robotics,1,12
10,57,Artificial Intelligence and Robotics,1,8
10,57,Artificial Intelligence and Robotics,1,9.5
10,57,Artificial Intelligence and Robotics,1,10.5
10,57,Artificial Intelligence and Robotics,1,9.5
10,57,Astroengineering and Planetary Colonization,1,8
10,57,Astroengineering and Planetary Colonization,1,5
10,57,Astroengineering and Planetary Colonization,1,11.5
10,57,Cybernetics and Human Augmentation,2,12.75
10,57,Cybernetics and Human Augmentation,2,12
10,57,Cybernetics and Human Augmentation,2,11.75
10,57,Cybernetics and Human Augmentation,2,9
10,57,Cybernetics and Human Augmentation,2,10.5
10,57,Cybernetics and Human Augmentation,2,9
10,57,Energy Harvesting and Sustainability,2,18
10,57,Energy Harvesting and Sustainability,2,12.5
10,57,Energy Harvesting and Sustainability,2,15
10,57,Energy Harvesting and Sustainability,2,10.5
10,57,Energy Harvesting and Sustainability,2,12.5
10,57,Energy Harvesting and Sustainability,2,12
10,57,Energy Harvesting and Sustainability,2,11
10,57,Energy Harvesting and Sustainability,2,9
10,57,Interstellar Travel and Navigation,2,9.7
10,57,Interstellar Travel and Navigation,2,9.9
10,57,Interstellar Travel and Navigation,2,8.9
10,57,Interstellar Travel and Navigation,2,9.7
10,57,Interstellar Travel and Navigation,2,7
10,57,Interstellar Travel and Navigation,2,9.6
10,57,Interstellar Travel and Navigation,2,10.5
10,57,Neurotechnology and Mind Control,2,9
10,57,Neurotechnology and Mind Control,2,1.5
10,57,Neurotechnology and Mind Control,2,7.5
10,57,Neurotechnology and Mind Control,2,6
10,57,Quantum Physics and Time Manipulation,1,0
10,57,Quantum Physics and Time Manipulation,1,12.5
10,57,Quantum Physics and Time Manipulation,1,10
10,57,Quantum Physics and Time Manipulation,1,5
10,57,Quantum Physics and Time Manipulation,1,10.5
10,57,Quantum Physics and Time Manipulation,1,10.5
10,57,Space Law and Ethics,2,2.1
10,57,Space Law and Ethics,2,8.4
10,57,Space Law and Ethics,2,6.3
10,57,Virtual Reality and Simulated Environments,1,11.5
10,57,Virtual Reality and Simulated Environments,1,0
10,57,Virtual Reality and Simulated Environments,1,12
10,57,Virtual Reality and Simulated Environments,1,7.5
10,57,Virtual Reality and Simulated Environments,1,6.5
10,57,Virtual Reality and Simulated Environments,1,13
10,57,Virtual Reality and Simulated Environments,1,7.5
10,57,Xenobiology and Extraterrestrial Life,1,8.5
10,57,Xenobiology and Extraterrestrial Life,1,7.25
10,57,Xenobiology and Extraterrestrial Life,1,12
10,57,Xenobiology and Extraterrestrial Life,1,11.5
10,57,Xenobiology and Extraterrestrial Life,1,12
10,70,Artificial Intelligence and Robotics,1,9
10,70,Artificial Intelligence and Robotics,1,12.5
10,70,Artificial Intelligence and Robotics,1,6.5
10,70,Artificial Intelligence and Robotics,1,12
10,70,Astroengineering and Planetary Colonization,1,12
10,70,Astroengineering and Planetary Colonization,1,15.5
10,70,Astroengineering and Planetary Colonization,1,8.5
10,70,Cybernetics and Human Augmentation,2,10
10,70,Cybernetics and Human Augmentation,2,12
10,70,Cybernetics and Human Augmentation,2,12.25
10,70,Cybernetics and Human Augmentation,2,12.75
10,70,Cybernetics and Human Augmentation,2,9.75
10,70,Cybernetics and Human Augmentation,2,12.75
10,70,Energy Harvesting and Sustainability,2,15
10,70,Energy Harvesting and Sustainability,2,16
10,70,Energy Harvesting and Sustainability,2,14
10,70,Energy Harvesting and Sustainability,2,11
10,70,Energy Harvesting and Sustainability,2,8.5
10,70,Energy Harvesting and Sustainability,2,14
10,70,Energy Harvesting and Sustainability,2,11.5
10,70,Energy Harvesting and Sustainability,2,12.5
10,70,Energy Harvesting and Sustainability,2,16.5
10,70,Interstellar Travel and Navigation,2,8.9
10,70,Interstellar Travel and Navigation,2,9.1
10,70,Interstellar Travel and Navigation,2,10.5
10,70,Interstellar Travel and Navigation,2,6.7
10,70,Interstellar Travel and Navigation,2,5.8
10,70,Interstellar Travel and Navigation,2,6.9
10,70,Interstellar Travel and Navigation,2,7.6
10,70,Neurotechnology and Mind Control,2,7.5
10,70,Neurotechnology and Mind Control,2,6.5
10,70,Neurotechnology and Mind Control,2,7
10,70,Neurotechnology and Mind Control,2,5.5
10,70,Quantum Physics and Time Manipulation,1,4
10,70,Quantum Physics and Time Manipulation,1,7
10,70,Quantum Physics and Time Manipulation,1,3.5
10,70,Quantum Physics and Time Manipulation,1,10
10,70,Quantum Physics and Time Manipulation,1,14
10,70,Quantum Physics and Time Manipulation,1,5.5
10,70,Space Law and Ethics,2,1.8
10,70,Space Law and Ethics,2,13.5
10,70,Space Law and Ethics,2,8
10,70,Virtual Reality and Simulated Environments,1,7.5
10,70,Virtual Reality and Simulated Environments,1,8
10,70,Virtual Reality and Simulated Environments,1,11
10,70,Virtual Reality and Simulated Environments,1,6
10,70,Virtual Reality and Simulated Environments,1,9
10,70,Virtual Reality and Simulated Environments,1,10.5
10,70,Virtual Reality and Simulated Environments,1,12
10,70,Xenobiology and Extraterrestrial Life,1,10.5
10,70,Xenobiology and Extraterrestrial Life,1,11
10,70,Xenobiology and Extraterrestrial Life,1,12.75
10,70,Xenobiology and Extraterrestrial Life,1,12.5
10,70,Xenobiology and Extraterrestrial Life,1,13
10,89,Artificial Intelligence and Robotics,1,10.5
10,89,Artificial Intelligence and Robotics,1,11
10,89,Artificial Intelligence and Robotics,1,16
10,89,Artificial Intelligence and Robotics,1,13.5
10,89,Artificial Intelligence and Robotics,1,13.5
10,89,Artificial Intelligence and Robotics,1,9.5
10,89,Astroengineering and Planetary Colonization,1,12.5
10,89,Astroengineering and Planetary Colonization,1,7.5
10,89,Astroengineering and Planetary Colonization,1,14
10,89,Cybernetics and Human Augmentation,2,10.25
10,89,Cybernetics and Human Augmentation,2,11.5
10,89,Cybernetics and Human Augmentation,2,11.75
10,89,Cybernetics and Human Augmentation,2,13
10,89,Cybernetics and Human Augmentation,2,11.25
10,89,Cybernetics and Human Augmentation,2,10.75
10,89,Energy Harvesting and Sustainability,2,9.5
10,89,Energy Harvesting and Sustainability,2,11.5
10,89,Energy Harvesting and Sustainability,2,14
10,89,Energy Harvesting and Sustainability,2,15
10,89,Energy Harvesting and Sustainability,2,11.5
10,89,Energy Harvesting and Sustainability,2,13
10,89,Energy Harvesting and Sustainability,2,17
10,89,Energy Harvesting and Sustainability,2,12
10,89,Energy Harvesting and Sustainability,2,11
10,89,Energy Harvesting and Sustainability,2,11
10,89,Interstellar Travel and Navigation,2,10.9
10,89,Interstellar Travel and Navigation,2,9.5
10,89,Interstellar Travel and Navigation,2,8
10,89,Interstellar Travel and Navigation,2,8.3
10,89,Interstellar Travel and Navigation,2,5.3
10,89,Interstellar Travel and Navigation,2,8.5
10,89,Interstellar Travel and Navigation,2,12
10,89,Neurotechnology and Mind Control,2,8
10,89,Neurotechnology and Mind Control,2,8
10,89,Neurotechnology and Mind Control,2,6.5
10,89,Neurotechnology and Mind Control,2,9
10,89,Quantum Physics and Time Manipulation,1,9
10,89,Quantum Physics and Time Manipulation,1,7.5
10,89,Quantum Physics and Time Manipulation,1,7
10,89,Quantum Physics and Time Manipulation,1,5
10,89,Quantum Physics and Time Manipulation,1,12.5
10,89,Quantum Physics and Time Manipulation,1,8.5
10,89,Space Law and Ethics,2,15.1
10,89,Space Law and Ethics,2,10.8
10,89,Space Law and Ethics,2,7.4
10,89,Virtual Reality and Simulated Environments,1,9
10,89,Virtual Reality and Simulated Environments,1,10.5
10,89,Virtual Reality and Simulated Environments,1,6
10,89,Virtual Reality and Simulated Environments,1,11.5
10,89,Virtual Reality and Simulated Environments,1,16.5
10,89,Virtual Reality and Simulated Environments,1,4
10,89,Virtual Reality and Simulated Environments,1,7.5
10,89,Xenobiology and Extraterrestrial Life,1,12.75
10,89,Xenobiology and Extraterrestrial Life,1,14
10,89,Xenobiology and Extraterrestrial Life,1,13.75
10,89,Xenobiology and Extraterrestrial Life,1,14
10,89,Xenobiology and Extraterrestrial Life,1,9
10,130,Artificial Intelligence and Robotics,1,10
10,130,Artificial Intelligence and Robotics,1,8.5
10,130,Artificial Intelligence and Robotics,1,6.5
10,130,Artificial Intelligence and Robotics,1,11.5
10,130,Artificial Intelligence and Robotics,1,7.5
10,130,Artificial Intelligence and Robotics,1,12
10,130,Astroengineering and Planetary Colonization,1,10
10,130,Astroengineering and Planetary Colonization,1,14
10,130,Astroengineering and Planetary Colonization,1,8.5
10,130,Cybernetics and Human Augmentation,2,10.5
10,130,Cybernetics and Human Augmentation,2,11.75
10,130,Cybernetics and Human Augmentation,2,10.25
10,130,Cybernetics and Human Augmentation,2,13
10,130,Cybernetics and Human Augmentation,2,10
10,130,Cybernetics and Human Augmentation,2,12
10,130,Energy Harvesting and Sustainability,2,16.5
10,130,Energy Harvesting and Sustainability,2,13
10,130,Energy Harvesting and Sustainability,2,15
10,130,Energy Harvesting and Sustainability,2,15
10,130,Energy Harvesting and Sustainability,2,7.5
10,130,Energy Harvesting and Sustainability,2,9
10,130,Energy Harvesting and Sustainability,2,11.5
10,130,Energy Harvesting and Sustainability,2,14
10,130,Energy Harvesting and Sustainability,2,9
10,130,Energy Harvesting and Sustainability,2,7.5
10,130,Interstellar Travel and Navigation,2,13.4
10,130,Interstellar Travel and Navigation,2,8.3
10,130,Interstellar Travel and Navigation,2,6.1
10,130,Interstellar Travel and Navigation,2,6.1
10,130,Interstellar Travel and Navigation,2,12
10,130,Interstellar Travel and Navigation,2,9.7
10,130,Interstellar Travel and Navigation,2,10
10,130,Neurotechnology and Mind Control,2,5.5
10,130,Neurotechnology and Mind Control,2,8.5
10,130,Neurotechnology and Mind Control,2,6.5
10,130,Quantum Physics and Time Manipulation,1,6
10,130,Quantum Physics and Time Manipulation,1,8
10,130,Quantum Physics and Time Manipulation,1,7.5
10,130,Quantum Physics and Time Manipulation,1,7
10,130,Quantum Physics and Time Manipulation,1,14.5
10,130,Quantum Physics and Time Manipulation,1,8.5
10,130,Space Law and Ethics,2,11.5
10,130,Space Law and Ethics,2,5.4
10,130,Space Law and Ethics,2,3.8
10,130,Virtual Reality and Simulated Environments,1,11.5
10,130,Virtual Reality and Simulated Environments,1,8
10,130,Virtual Reality and Simulated Environments,1,7.5
10,130,Virtual Reality and Simulated Environments,1,6.5
10,130,Virtual Reality and Simulated Environments,1,7.5
10,130,Virtual Reality and Simulated Environments,1,11.5
10,130,Virtual Reality and Simulated Environments,1,5.5
10,130,Xenobiology and Extraterrestrial Life,1,17.75
10,130,Xenobiology and Extraterrestrial Life,1,8.5
10,130,Xenobiology and Extraterrestrial Life,1,14.5
10,130,Xenobiology and Extraterrestrial Life,1,13.25
10,130,Xenobiology and Extraterrestrial Life,1,10.25
10,139,Artificial Intelligence and Robotics,1,10.5
10,139,Artificial Intelligence and Robotics,1,11
10,139,Artificial Intelligence and Robotics,1,10.5
10,139,Artificial Intelligence and Robotics,1,6.5
10,139,Artificial Intelligence and Robotics,1,11
10,139,Artificial Intelligence and Robotics,1,11.5
10,139,Astroengineering and Planetary Colonization,1,9.5
10,139,Astroengineering and Planetary Colonization,1,12
10,139,Astroengineering and Planetary Colonization,1,11.5
10,139,Cybernetics and Human Augmentation,2,11.75
10,139,Cybernetics and Human Augmentation,2,10.75
10,139,Cybernetics and Human Augmentation,2,12.75
10,139,Cybernetics and Human Augmentation,2,12.25
10,139,Cybernetics and Human Augmentation,2,11.75
10,139,Cybernetics and Human Augmentation,2,9.75
10,139,Energy Harvesting and Sustainability,2,12.5
10,139,Energy Harvesting and Sustainability,2,12.5
10,139,Energy Harvesting and Sustainability,2,15
10,139,Energy Harvesting and Sustainability,2,11
10,139,Energy Harvesting and Sustainability,2,11.5
10,139,Energy Harvesting and Sustainability,2,10
10,139,Energy Harvesting and Sustainability,2,15
10,139,Energy Harvesting and Sustainability,2,11
10,139,Energy Harvesting and Sustainability,2,10
10,139,Interstellar Travel and Navigation,2,9.9
10,139,Interstellar Travel and Navigation,2,12.2
10,139,Interstellar Travel and Navigation,2,9.6
10,139,Interstellar Travel and Navigation,2,9.8
10,139,Interstellar Travel and Navigation,2,12.2
10,139,Interstellar Travel and Navigation,2,10.9
10,139,Interstellar Travel and Navigation,2,10.7
10,139,Neurotechnology and Mind Control,2,7.5
10,139,Neurotechnology and Mind Control,2,6.5
10,139,Neurotechnology and Mind Control,2,6.5
10,139,Neurotechnology and Mind Control,2,9.5
10,139,Quantum Physics and Time Manipulation,1,8
10,139,Quantum Physics and Time Manipulation,1,6.5
10,139,Quantum Physics and Time Manipulation,1,12
10,139,Quantum Physics and Time Manipulation,1,11
10,139,Space Law and Ethics,2,12.5
10,139,Space Law and Ethics,2,14.8
10,139,Virtual Reality and Simulated Environments,1,13.5
10,139,Virtual Reality and Simulated Environments,1,7
10,139,Virtual Reality and Simulated Environments,1,8
10,139,Virtual Reality and Simulated Environments,1,9.5
10,139,Virtual Reality and Simulated Environments,1,12
10,139,Virtual Reality and Simulated Environments,1,10
10,139,Virtual Reality and Simulated Environments,1,4.5
10,139,Xenobiology and Extraterrestrial Life,1,12.5
10,139,Xenobiology and Extraterrestrial Life,1,9.25
10,139,Xenobiology and Extraterrestrial Life,1,8.75
10,139,Xenobiology and Extraterrestrial Life,1,12.75
10,139,Xenobiology and Extraterrestrial Life,1,16
10,146,Artificial Intelligence and Robotics,1,6
10,146,Artificial Intelligence and Robotics,1,11
10,146,Artificial Intelligence and Robotics,1,10.5
10,146,Artificial Intelligence and Robotics,1,11
10,146,Artificial Intelligence and Robotics,1,13
10,146,Artificial Intelligence and Robotics,1,12.5
10,146,Astroengineering and Planetary Colonization,1,10.5
10,146,Astroengineering and Planetary Colonization,1,12.5
10,146,Astroengineering and Planetary Colonization,1,16.5
10,146,Cybernetics and Human Augmentation,2,12.75
10,146,Cybernetics and Human Augmentation,2,13.25
10,146,Cybernetics and Human Augmentation,2,12.25
10,146,Cybernetics and Human Augmentation,2,11
10,146,Cybernetics and Human Augmentation,2,11
10,146,Cybernetics and Human Augmentation,2,12.25
10,146,Energy Harvesting and Sustainability,2,13.5
10,146,Energy Harvesting and Sustainability,2,10.5
10,146,Energy Harvesting and Sustainability,2,13.5
10,146,Energy Harvesting and Sustainability,2,13
10,146,Energy Harvesting and Sustainability,2,11
10,146,Energy Harvesting and Sustainability,2,10.5
10,146,Energy Harvesting and Sustainability,2,11
10,146,Energy Harvesting and Sustainability,2,6
10,146,Energy Harvesting and Sustainability,2,14.5
10,146,Energy Harvesting and Sustainability,2,8.5
10,146,Interstellar Travel and Navigation,2,9.2
10,146,Interstellar Travel and Navigation,2,10.4
10,146,Interstellar Travel and Navigation,2,9.5
10,146,Interstellar Travel and Navigation,2,13.2
10,146,Interstellar Travel and Navigation,2,8
10,146,Interstellar Travel and Navigation,2,6.5
10,146,Interstellar Travel and Navigation,2,14
10,146,Neurotechnology and Mind Control,2,9
10,146,Neurotechnology and Mind Control,2,5
10,146,Neurotechnology and Mind Control,2,11
10,146,Neurotechnology and Mind Control,2,6
10,146,Quantum Physics and Time Manipulation,1,11
10,146,Quantum Physics and Time Manipulation,1,5.5
10,146,Quantum Physics and Time Manipulation,1,9
10,146,Quantum Physics and Time Manipulation,1,13
10,146,Quantum Physics and Time Manipulation,1,5.5
10,146,Space Law and Ethics,2,12.8
10,146,Space Law and Ethics,2,13.4
10,146,Space Law and Ethics,2,8.7
10,146,Virtual Reality and Simulated Environments,1,12
10,146,Virtual Reality and Simulated Environments,1,9.5
10,146,Virtual Reality and Simulated Environments,1,8
10,146,Virtual Reality and Simulated Environments,1,7.5
10,146,Virtual Reality and Simulated Environments,1,9
10,146,Virtual Reality and Simulated Environments,1,2.5
10,146,Virtual Reality and Simulated Environments,1,6.5
10,146,Xenobiology and Extraterrestrial Life,1,12.75
10,146,Xenobiology and Extraterrestrial Life,1,12
10,146,Xenobiology and Extraterrestrial Life,1,14
10,146,Xenobiology and Extraterrestrial Life,1,12
10,146,Xenobiology and Extraterrestrial Life,1,11.75
10,158,Artificial Intelligence and Robotics,1,9.5
10,158,Artificial Intelligence and Robotics,1,13.5
10,158,Artificial Intelligence and Robotics,1,9.5
10,158,Artificial Intelligence and Robotics,1,12
10,158,Artificial Intelligence and Robotics,1,3.5
10,158,Astroengineering and Planetary Colonization,1,12
10,158,Astroengineering and Planetary Colonization,1,12
10,158,Astroengineering and Planetary Colonization,1,13.5
10,158,Cybernetics and Human Augmentation,2,13.75
10,158,Cybernetics and Human Augmentation,2,12
10,158,Cybernetics and Human Augmentation,2,12.75
10,158,Cybernetics and Human Augmentation,2,10.75
10,158,Cybernetics and Human Augmentation,2,10.75
10,158,Cybernetics and Human Augmentation,2,10.5
10,158,Energy Harvesting and Sustainability,2,7.5
10,158,Energy Harvesting and Sustainability,2,11.5
10,158,Energy Harvesting and Sustainability,2,11
10,158,Energy Harvesting and Sustainability,2,15
10,158,Energy Harvesting and Sustainability,2,14.5
10,158,Energy Harvesting and Sustainability,2,11.5
10,158,Energy Harvesting and Sustainability,2,10.5
10,158,Energy Harvesting and Sustainability,2,11
10,158,Energy Harvesting and Sustainability,2,12.5
10,158,Energy Harvesting and Sustainability,2,10
10,158,Interstellar Travel and Navigation,2,11.3
10,158,Interstellar Travel and Navigation,2,8.9
10,158,Interstellar Travel and Navigation,2,14.1
10,158,Interstellar Travel and Navigation,2,12.2
10,158,Interstellar Travel and Navigation,2,6.5
10,158,Interstellar Travel and Navigation,2,6.2
10,158,Interstellar Travel and Navigation,2,4.5
10,158,Neurotechnology and Mind Control,2,8
10,158,Neurotechnology and Mind Control,2,7
10,158,Neurotechnology and Mind Control,2,10
10,158,Neurotechnology and Mind Control,2,12
10,158,Quantum Physics and Time Manipulation,1,10
10,158,Quantum Physics and Time Manipulation,1,5.5
10,158,Quantum Physics and Time Manipulation,1,12.5
10,158,Quantum Physics and Time Manipulation,1,7
10,158,Quantum Physics and Time Manipulation,1,6.5
10,158,Quantum Physics and Time Manipulation,1,12.5
10,158,Space Law and Ethics,2,17.4
10,158,Space Law and Ethics,2,5.7
10,158,Virtual Reality and Simulated Environments,1,7
10,158,Virtual Reality and Simulated Environments,1,13.5
10,158,Virtual Reality and Simulated Environments,1,9.5
10,158,Virtual Reality and Simulated Environments,1,6
10,158,Virtual Reality and Simulated Environments,1,11
10,158,Virtual Reality and Simulated Environments,1,13
10,158,Virtual Reality and Simulated Environments,1,6
10,158,Xenobiology and Extraterrestrial Life,1,6.75
10,158,Xenobiology and Extraterrestrial Life,1,7.75
